date_key,cost_center_key,business_unit_key,gl_account_key,gl_category,amount,scenario,notes
20230801,110102,BU05,617000,Travel,1809.4,Budget,Annual operating plan allocation
20230801,120201,BU06,611000,Internal Labor,94389.12,Budget,Annual operating plan allocation
20230801,120201,BU06,613000,Software,29904.87,Budget,Annual operating plan allocation
20230801,120201,BU06,613050,Cloud,29502.35,Budget,Annual operating plan allocation
20230801,120201,BU06,612000,External Labor,42722.26,Budget,Annual operating plan allocation
20230801,120201,BU06,614000,Professional Services,14779.48,Budget,Annual operating plan allocation
20230801,120201,BU06,612070,Hardware,10754.87,Budget,Annual operating plan allocation
20230801,120201,BU06,615000,Telecom,5617.73,Budget,Annual operating plan allocation
20230801,120201,BU06,616000,Training,1870.27,Budget,Annual operating plan allocation
20230801,120201,BU06,617000,Travel,1303.27,Budget,Annual operating plan allocation
20230901,104001,BU03,611000,Internal Labor,232673.7,Budget,Annual operating plan allocation
20230901,104001,BU03,613000,Software,65420.69,Budget,Annual operating plan allocation
20230901,104001,BU03,613050,Cloud,64805.89,Budget,Annual operating plan allocation
20230901,104001,BU03,612000,External Labor,99566.63,Budget,Annual operating plan allocation
20230901,104001,BU03,614000,Professional Services,35503.49,Budget,Annual operating plan allocation
20230901,104001,BU03,612070,Hardware,23527.98,Budget,Annual operating plan allocation
20230901,104001,BU03,615000,Telecom,13555.87,Budget,Annual operating plan allocation
20230901,104001,BU03,616000,Training,4593.89,Budget,Annual operating plan allocation
20230901,104001,BU03,617000,Travel,3232.07,Budget,Annual operating plan allocation
20230901,104002,BU03,611000,Internal Labor,178635.0,Budget,Annual operating plan allocation
20230901,104002,BU03,613000,Software,67021.69,Budget,Annual operating plan allocation
20230901,104002,BU03,613050,Cloud,63812.0,Budget,Annual operating plan allocation
20230901,104002,BU03,612000,External Labor,84914.87,Budget,Annual operating plan allocation
20230901,104002,BU03,614000,Professional Services,32354.72,Budget,Annual operating plan allocation
20230901,104002,BU03,612070,Hardware,22878.74,Budget,Annual operating plan allocation
20230901,104002,BU03,615000,Telecom,12366.59,Budget,Annual operating plan allocation
20230901,104002,BU03,616000,Training,3369.05,Budget,Annual operating plan allocation
20230901,104002,BU03,617000,Travel,2807.11,Budget,Annual operating plan allocation
20230901,104003,BU03,611000,Internal Labor,145914.73,Budget,Annual operating plan allocation
20230901,104003,BU03,613000,Software,43109.45,Budget,Annual operating plan allocation
20230901,104003,BU03,613050,Cloud,39850.01,Budget,Annual operating plan allocation
20230901,104003,BU03,612000,External Labor,59139.94,Budget,Annual operating plan allocation
20230901,104003,BU03,614000,Professional Services,23588.17,Budget,Annual operating plan allocation
20230901,104003,BU03,612070,Hardware,15819.1,Budget,Annual operating plan allocation
20230901,104003,BU03,615000,Telecom,9196.99,Budget,Annual operating plan allocation
20230901,104003,BU03,616000,Training,2863.72,Budget,Annual operating plan allocation
20230901,104003,BU03,617000,Travel,2002.66,Budget,Annual operating plan allocation
20230901,104005,BU03,611000,Internal Labor,71653.36,Budget,Annual operating plan allocation
20230901,104005,BU03,613000,Software,26090.6,Budget,Annual operating plan allocation
20230901,104005,BU03,613050,Cloud,24155.1,Budget,Annual operating plan allocation
20230901,104005,BU03,612000,External Labor,37801.49,Budget,Annual operating plan allocation
20230901,104005,BU03,614000,Professional Services,13523.91,Budget,Annual operating plan allocation
20230901,104005,BU03,612070,Hardware,9125.88,Budget,Annual operating plan allocation
20230901,104005,BU03,615000,Telecom,4480.6,Budget,Annual operating plan allocation
20230901,104005,BU03,616000,Training,1434.84,Budget,Annual operating plan allocation
20230901,104005,BU03,617000,Travel,1008.49,Budget,Annual operating plan allocation
20230901,104017,BU02,611000,Internal Labor,136142.26,Budget,Annual operating plan allocation
20230901,104017,BU02,613000,Software,41198.64,Budget,Annual operating plan allocation
20230901,104017,BU02,613050,Cloud,41193.51,Budget,Annual operating plan allocation
20230901,104017,BU02,612000,External Labor,55537.6,Budget,Annual operating plan allocation
20230901,104017,BU02,614000,Professional Services,21797.48,Budget,Annual operating plan allocation
20230901,104017,BU02,612070,Hardware,13929.5,Budget,Annual operating plan allocation
20230901,104017,BU02,615000,Telecom,8456.82,Budget,Annual operating plan allocation
20230901,104017,BU02,616000,Training,2539.84,Budget,Annual operating plan allocation
20230901,104017,BU02,617000,Travel,1944.65,Budget,Annual operating plan allocation
20230901,104018,BU06,611000,Internal Labor,123011.47,Budget,Annual operating plan allocation
20230901,104018,BU06,613000,Software,39305.52,Budget,Annual operating plan allocation
20230901,104018,BU06,613050,Cloud,38687.23,Budget,Annual operating plan allocation
20230901,104018,BU06,612000,External Labor,53819.41,Budget,Annual operating plan allocation
20230901,104018,BU06,614000,Professional Services,22952.16,Budget,Annual operating plan allocation
20230901,104018,BU06,612070,Hardware,15632.28,Budget,Annual operating plan allocation
20230901,104018,BU06,615000,Telecom,8678.28,Budget,Annual operating plan allocation
20230901,104018,BU06,616000,Training,2269.47,Budget,Annual operating plan allocation
20230901,104018,BU06,617000,Travel,1732.51,Budget,Annual operating plan allocation
20230901,104019,BU03,611000,Internal Labor,154861.52,Budget,Annual operating plan allocation
20230901,104019,BU03,613000,Software,47491.62,Budget,Annual operating plan allocation
20230901,104019,BU03,613050,Cloud,45891.27,Budget,Annual operating plan allocation
20230901,104019,BU03,612000,External Labor,71322.46,Budget,Annual operating plan allocation
20230901,104019,BU03,614000,Professional Services,27199.01,Budget,Annual operating plan allocation
20230901,104019,BU03,612070,Hardware,18914.13,Budget,Annual operating plan allocation
20230901,104019,BU03,615000,Telecom,9697.07,Budget,Annual operating plan allocation
20230901,104019,BU03,616000,Training,2736.61,Budget,Annual operating plan allocation
20230901,104019,BU03,617000,Travel,2178.25,Budget,Annual operating plan allocation
20230901,104022,BU03,611000,Internal Labor,155757.31,Budget,Annual operating plan allocation
20230901,104022,BU03,613000,Software,53089.65,Budget,Annual operating plan allocation
20230901,104022,BU03,613050,Cloud,54153.09,Budget,Annual operating plan allocation
20230901,104022,BU03,612000,External Labor,71829.3,Budget,Annual operating plan allocation
20230901,104022,BU03,614000,Professional Services,30140.59,Budget,Annual operating plan allocation
20230901,104022,BU03,612070,Hardware,18490.87,Budget,Annual operating plan allocation
20230901,104022,BU03,615000,Telecom,10016.54,Budget,Annual operating plan allocation
20230901,104022,BU03,616000,Training,3141.9,Budget,Annual operating plan allocation
20230901,104022,BU03,617000,Travel,2251.33,Budget,Annual operating plan allocation
20230901,104023,BU02,611000,Internal Labor,182919.0,Budget,Annual operating plan allocation
20230901,104023,BU02,613000,Software,53312.37,Budget,Annual operating plan allocation
20230901,104023,BU02,613050,Cloud,51967.3,Budget,Annual operating plan allocation
20230901,104023,BU02,612000,External Labor,79039.83,Budget,Annual operating plan allocation
20230901,104023,BU02,614000,Professional Services,31925.1,Budget,Annual operating plan allocation
20230901,104023,BU02,612070,Hardware,20612.58,Budget,Annual operating plan allocation
20230901,104023,BU02,615000,Telecom,10581.95,Budget,Annual operating plan allocation
20230901,104023,BU02,616000,Training,3492.54,Budget,Annual operating plan allocation
20230901,104023,BU02,617000,Travel,2383.12,Budget,Annual operating plan allocation
20230901,104026,BU01,611000,Internal Labor,173055.25,Budget,Annual operating plan allocation
20230901,104026,BU01,613000,Software,63412.7,Budget,Annual operating plan allocation
20230901,104026,BU01,613050,Cloud,59736.89,Budget,Annual operating plan allocation
20230901,104026,BU01,612000,External Labor,87419.1,Budget,Annual operating plan allocation
20230901,104026,BU01,614000,Professional Services,34555.58,Budget,Annual operating plan allocation
20230901,104026,BU01,612070,Hardware,20863.8,Budget,Annual operating plan allocation
20230901,104026,BU01,615000,Telecom,11441.72,Budget,Annual operating plan allocation
20230901,104026,BU01,616000,Training,3468.5,Budget,Annual operating plan allocation
20230901,104026,BU01,617000,Travel,2565.4,Budget,Annual operating plan allocation
20230901,104027,BU02,611000,Internal Labor,238669.6,Budget,Annual operating plan allocation
20230901,104027,BU02,613000,Software,72154.18,Budget,Annual operating plan allocation
20230901,104027,BU02,613050,Cloud,74711.98,Budget,Annual operating plan allocation
20230901,104027,BU02,612000,External Labor,104184.14,Budget,Annual operating plan allocation
20230901,104027,BU02,614000,Professional Services,37273.16,Budget,Annual operating plan allocation
20230901,104027,BU02,612070,Hardware,28532.67,Budget,Annual operating plan allocation
20230901,104027,BU02,615000,Telecom,12897.96,Budget,Annual operating plan allocation
20230901,104027,BU02,616000,Training,4383.94,Budget,Annual operating plan allocation
20230901,104027,BU02,617000,Travel,3220.18,Budget,Annual operating plan allocation
20230901,104028,BU03,611000,Internal Labor,183974.76,Budget,Annual operating plan allocation
20230901,104028,BU03,613000,Software,62879.84,Budget,Annual operating plan allocation
20230901,104028,BU03,613050,Cloud,60928.04,Budget,Annual operating plan allocation
20230901,104028,BU03,612000,External Labor,89099.41,Budget,Annual operating plan allocation
20230901,104028,BU03,614000,Professional Services,36851.1,Budget,Annual operating plan allocation
20230901,104028,BU03,612070,Hardware,24814.57,Budget,Annual operating plan allocation
20230901,104028,BU03,615000,Telecom,12975.53,Budget,Annual operating plan allocation
20230901,104028,BU03,616000,Training,4253.22,Budget,Annual operating plan allocation
20230901,104028,BU03,617000,Travel,2888.54,Budget,Annual operating plan allocation
20230901,104034,BU03,611000,Internal Labor,119495.1,Budget,Annual operating plan allocation
20230901,104034,BU03,613000,Software,36798.4,Budget,Annual operating plan allocation
20230901,104034,BU03,613050,Cloud,39306.0,Budget,Annual operating plan allocation
20230901,104034,BU03,612000,External Labor,52532.95,Budget,Annual operating plan allocation
20230901,104034,BU03,614000,Professional Services,20485.99,Budget,Annual operating plan allocation
20230901,104034,BU03,612070,Hardware,13457.72,Budget,Annual operating plan allocation
20230901,104034,BU03,615000,Telecom,7891.42,Budget,Annual operating plan allocation
20230901,104034,BU03,616000,Training,2196.08,Budget,Annual operating plan allocation
20230901,104034,BU03,617000,Travel,1715.54,Budget,Annual operating plan allocation
20230901,109003,BU04,611000,Internal Labor,190467.63,Budget,Annual operating plan allocation
20230901,109003,BU04,613000,Software,58474.24,Budget,Annual operating plan allocation
20230901,109003,BU04,613050,Cloud,61012.49,Budget,Annual operating plan allocation
20230901,109003,BU04,612000,External Labor,80527.74,Budget,Annual operating plan allocation
20230901,109003,BU04,614000,Professional Services,33439.9,Budget,Annual operating plan allocation
20230901,109003,BU04,612070,Hardware,21717.51,Budget,Annual operating plan allocation
20230901,109003,BU04,615000,Telecom,11537.51,Budget,Annual operating plan allocation
20230901,109003,BU04,616000,Training,3829.79,Budget,Annual operating plan allocation
20230901,109003,BU04,617000,Travel,2486.79,Budget,Annual operating plan allocation
20230901,109004,BU04,611000,Internal Labor,196853.7,Budget,Annual operating plan allocation
20230901,109004,BU04,613000,Software,70206.62,Budget,Annual operating plan allocation
20230901,109004,BU04,613050,Cloud,70553.38,Budget,Annual operating plan allocation
20230901,109004,BU04,612000,External Labor,104622.82,Budget,Annual operating plan allocation
20230901,109004,BU04,614000,Professional Services,36310.71,Budget,Annual operating plan allocation
20230901,109004,BU04,612070,Hardware,25599.88,Budget,Annual operating plan allocation
20230901,109004,BU04,615000,Telecom,14473.43,Budget,Annual operating plan allocation
20230901,109004,BU04,616000,Training,4299.9,Budget,Annual operating plan allocation
20230901,109004,BU04,617000,Travel,3033.28,Budget,Annual operating plan allocation
20230901,110101,BU05,611000,Internal Labor,185565.45,Budget,Annual operating plan allocation
20230901,110101,BU05,613000,Software,60095.3,Budget,Annual operating plan allocation
20230901,110101,BU05,613050,Cloud,56330.28,Budget,Annual operating plan allocation
20230901,110101,BU05,612000,External Labor,92632.05,Budget,Annual operating plan allocation
20230901,110101,BU05,614000,Professional Services,30757.34,Budget,Annual operating plan allocation
20230901,110101,BU05,612070,Hardware,23337.87,Budget,Annual operating plan allocation
20230901,110101,BU05,615000,Telecom,11154.66,Budget,Annual operating plan allocation
20230901,110101,BU05,616000,Training,3648.19,Budget,Annual operating plan allocation
